# targetbridge_resource_schema=2
# git_revision=01b0f6290379d1729ab7fc8e822690974d68fb8b
# worktree=dirty
# requested_duration_s=3600
# interval_s=60
# planned_max_samples_per_machine=61
# ssh_target=caller_supplied_not_recorded
timestamp_utc	elapsed_s	machine	process_status	pid	cpu_percent	rss_kib	vsz_kib	thread_count	open_fd_count	app_kib	app_support_kib	log_kib	power_source	battery_percent	battery_state	thermal_state
2026-08-30T03:22:02Z	2340	remote_receiver	running	20988	61.8	100840	35140360	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:22:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:23:02Z	2400	local_sender	running	46394	38.7	226752	436141552	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:23:02Z	2400	remote_receiver	running	20988	52.8	101548	35140360	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:23:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:24:02Z	2460	local_sender	running	46394	40.1	255904	436170912	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:24:02Z	2460	remote_receiver	running	20988	56.1	101728	35140520	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:24:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:25:02Z	2520	local_sender	running	46394	47.8	271344	436185776	12	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:25:02Z	2520	remote_receiver	running	20988	54.7	101808	35140520	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:25:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:26:02Z	2580	local_sender	running	46394	44.4	221104	436135728	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:26:02Z	2580	remote_receiver	running	20988	57.7	101884	35140520	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:26:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:27:02Z	2640	local_sender	running	46394	36.7	221104	436135456	13	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:27:02Z	2640	remote_receiver	running	20988	55.1	101964	35140520	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:27:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:28:02Z	2700	local_sender	running	46394	43.7	249584	436163680	12	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:28:02Z	2700	remote_receiver	running	20988	57.8	102044	35140520	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:28:02 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:29:02Z	2760	local_sender	running	46394	45.4	249584	436163952	12	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
2026-08-30T03:29:02Z	2760	remote_receiver	running	20988	57.8	102124	35140520	7	12	1500	0	0	AC Power	na	not_present	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; 2026-08-29 23:29:03 -0400 CPU Power notify; CPU_Scheduler_Limit = 100; CPU_Available_CPUs = 4; CPU_Speed_Limit = 100
2026-08-30T03:30:02Z	2820	local_sender	running	46394	33.1	249584	436163952	12	19	7556	16	16	AC Power	100%	charged	Note: No thermal warning level has been recorded; Note: No performance warning level has been recorded; Note: No CPU power status has been recorded
